"","Location","Food","Status"
"8299","Private Home/Residence","Sandwich/ Turkey",1
"8300","Restaurant","Eggs/ Unspecified",1
"8301","Restaurant","Ground Beef/ Hamburger",1
"8302","Office/Indoor Workplace/ Hospital","",1
"8303","Restaurant","Pizza/ Unspecified",1
"8304","Restaurant","",1
"8305","Catering Service","Green Salad",0
"8306","Restaurant","Ground Beef/ Hamburger",1
"8307","Unknown","",1
"8308","Restaurant","Fried Fish",1
"8309","Restaurant","Ham/ Other/ Chocolate/ Unspecified/ Green Salad",1
"8310","Catering Service","Steak/ Other",1
"8311","Restaurant","Green Salad",1
"8312","Private Home/Residence","Cookies/ Unspecified",0
"8313","Restaurant","Shrimp/ Fried",1
"8314","Restaurant/ Catering Service","Fruit-Based Salads Unspecified",0
"8315","Restaurant","Salsa/ Unspecified",1
"8316","Prison/Jail","Chicken/ Raw",1
"8317","Restaurant","Sandwich/ Submarine",1
"8318","","Cake/ Ice Cream",0
"8319","Restaurant","Tomato/ Unspecified",1
"8320","Restaurant","",1
"8321","Private Home/Residence","Chicken/ Other",1
"8322","Restaurant","",1
"8323","Restaurant","",1
"8324","Restaurant","",0
"8325","Restaurant","",1
"8326","Restaurant","Taco/ Beef/ Taco/ Chicken",1
"8327","Private Home/Residence/ Catering Service","Condiment/ Unspecified/ Bean Salad",0
"8328","Unknown","Sandwich/ Unspecified",1
"8329","Restaurant","Caesar Salad",1
"8330","Restaurant","Chicken/ Grilled",0
"8331","Restaurant","Chicken/ Teriyaki",1
"8332","Restaurant","",1
"8333","Restaurant","",0
"8334","Restaurant","Pizza/ Meat",1
"8335","Restaurant/ Private Home/Residence","Queso Fresco/ Unpasteurized",1
"8336","Restaurant","Fish/ Escolar",1
"8337","Private Home/Residence","Egg-Containing Food/ Other",1
"8338","Private Home/Residence","Beef/ Stew",1
"8339","Restaurant","",1
"8340","Restaurant","",1
"8341","Restaurant","Shrimp/ Unspecified/ Egg Rolls/ Vegetable-Based Salads Unspecified",1
"8342","Restaurant","Seafood Soup/Stew/ Unspecified",1
"8343","Restaurant","Multiple Foods",1
"8344","Restaurant","Cheese Dip/ Fajita/ Chicken",1
"8345","Restaurant","Chicken/ Unspecified",1
"8346","Restaurant","Tartar Sauce/ Unspecified/ Fish/ Grouper/ Unspecified/ Coleslaw",1
"8347","","Sauces/ Unspecified/ Potato/ Unspecified",0
"8348","Restaurant","Shrimp Cocktail",1
"8349","Restaurant","Sandwich/ Deli",1
"8350","Restaurant","",0
"8351","Restaurant","Fish/ Ahi",1
"8352","Restaurant","",1
"8353","Nursing Home/Assisted Living Facility","",1
"8354","Prison/Jail","Sope/ Beans/ Unspecified",1
"8355","Restaurant","Salad/ Unspecified",0
"8356","Restaurant","Cucumber/ Unspecified",0
"8357","","Other Milk/ Pasteurized",1
"8358","Restaurant/ Catering Service","Lettuce-Based Salads Unspecified",0
"8359","Restaurant","",0
"8360","Restaurant","",1
"8361","Restaurant","Fish/ Bass",1
"8362","Restaurant","Fish/ Tuna",1
"8363","Prison/Jail","Alcohol",1
"8364","Restaurant","Chicken/ Grilled",1
"8365","Restaurant","",1
"8366","Restaurant","",1
"8367","Restaurant","Fish/ Ahi",1
"8368","Restaurant","Sandwich/ Deli",1
"8369","Restaurant","Lettuce-Based Salads Unspecified",1
"8370","Restaurant/ Fair/Festival","",1
"8371","Restaurant","",1
"8372","Private Home/Residence","",1
"8373","Restaurant","Multiple Foods",1
"8374","Restaurant","Greek Salad",0
"8375","Restaurant","",1
"8376","Private Home/Residence","",0
"8377","Restaurant","Multiple Foods",0
"8378","Restaurant","",1
"8379","Restaurant","",1
"8380","Restaurant","Lasagna/ Beef/ Fettucine Alfredo",1
"8381","Restaurant","",1
"8382","Restaurant","",1
"8383","Restaurant","Pizza/ Meat",1
"8384","Private Home/Residence","",1
"8385","Restaurant","",1
"8386","Private Home/Residence","Fish/ Eel",1
"8387","Restaurant","Oysters/ Raw",1
"8388","Restaurant/ Camp","",1
"8389","Private Home/Residence","",1
"8390","Restaurant","Multiple Foods",1
"8391","Grocery Store","Salsa/ Unspecified",1
"8392","","Sauces/ Unspecified/ Carrots/ Unspecified",0
"8393","Restaurant","",1
"8394","Restaurant","Pork/ Bbq",1
"8395","Restaurant","",1
"8396","Restaurant","Pork/ Other",1
"8397","Restaurant","",0
"8398","Restaurant/ Catering Service","",0
"8399","Restaurant","",1
"8400","Restaurant","",0
"8401","Restaurant","",1
"8402","Restaurant","Sandwich/ Deli",1
"8403","Restaurant","Soup/ Cream Of Crab",1
"8404","Restaurant","",1
"8405","Restaurant","Chicken/ Buffalo Wings",1
"8406","Restaurant","",1
"8407","Restaurant","Coleslaw",1
"8408","Religious Facility","",1
"8409","Unknown","",1
"8410","Restaurant/ Private Home/Residence","Roma Tomato",1
"8411","Restaurant","Taco/ Beef/ Eggs/ Unspecified/ Onion/ Unspecified",1
"8412","Unknown","",1
"8413","Catering Service","",0
"8414","Restaurant","Seafood Newberg",1
"8415","Restaurant/ Catering Service","Chicken/ Baked",1
"8416","Catering Service","Roast Beef/ Other",0
"8417","Restaurant","Sandwich/ Chicken",1
"8418","Restaurant","Lobster/ Baked",1
"8419","Restaurant","Clams/ Raw/ Shrimp Sauce/ Unspecified",1
"8420","Restaurant","",1
"8421","Private Home/Residence/ School/College/University","",0
"8422","Restaurant","Squid/Calamari/ Unspecified",1
"8423","Catering Service","Beans/ Baked",1
"8424","Restaurant","",1
"8425","Restaurant/ Catering Service","",1
"8426","Restaurant","",1
"8427","Restaurant","",1
"8428","Private Home/Residence","Ice Cream/ Homemade",1
"8429","","",1
"8430","Restaurant","",1
"8431","Camp","Turkey/ Other",0
"8432","","Chicken/ Unspecified",1
"8433","Unknown","Chicken/ Unspecified",1
"8434","Unknown","",1
"8435","Restaurant","Fish/ Escolar",1
"8436","Nursing Home/Assisted Living Facility","Pasta Salad/ Green Beans/ Unspecified",1
"8437","Catering Service","",1
"8438","","",0
"8439","Restaurant","Ground Beef/ Meatballs",1
"8440","Restaurant","Beef/ Other",0
"8441","Restaurant","Fried Rice/ Unspecified",1
"8442","","",1
"8443","Restaurant","Potato/ Mashed/ Custard/ Pudding/ Banana",1
"8444","Restaurant","",1
"8445","Unknown","",1
"8446","Office/Indoor Workplace/ Camp","Water/ Pastry/ Unspecified/ Ice",1
"8447","Restaurant","Lettuce-Based Salads Unspecified",0
"8448","Restaurant","",0
"8449","Restaurant","",1
"8450","Religious Facility","Honeydew Melon/ Musk Melon/ Watermelon",1
"8451","Unknown","Pastry/ Unspecified",1
"8452","Nursing Home/Assisted Living Facility","",1
"8453","Restaurant","Seabass/ Unspecified/ Eggs/ Unspecified",1
"8454","Restaurant/ Fair/Festival","Oysters/ Raw",1
"8455","Restaurant","",1
"8456","Restaurant/ Private Home/Residence","Salsa/ Unspecified/ Pie/ Unspecified",0
"8457","Restaurant","Antipasto/ Rigatoni/ Unspecified",0
"8458","Restaurant","Burrito/ Unspecified",0
"8459","Restaurant","Fish/ Ahi",1
"8460","","Pork/ Other",1
"8461","Restaurant","Ice",0
"8462","Private Home/Residence","Spaghetti/ Unspecified",1
"8463","Restaurant/ Private Home/Residence","",0
"8464","Restaurant/ Grocery Store","",1
"8465","Restaurant","Chicken/ Other",1
"8466","Restaurant","Steak/ Other",1
"8467","Restaurant","",1
"8468","Restaurant","Pizza/ Cheese/ Pizza/ Meat",1
"8469","Restaurant","Chicken/ Buffalo Wings/ Chicken Salad",0
"8470","Restaurant","",1
"8471","Restaurant","Chile Relleno/ Unspecified",1
"8472","Restaurant","Lettuce-Based Salads Unspecified",0
"8473","Grocery Store","Cake/ Unspecified",1
"8474","Private Home/Residence","Fish/ Papio",1
"8475","Restaurant","Fish/ Ahi",1
"8476","Private Home/Residence","Skipjack Tuna",1
"8477","Restaurant","Beef/ Stew",1
"8478","Restaurant","",1
"8479","Fair/Festival","",1
"8480","Restaurant","",1
"8481","Restaurant/ Camp","",0
"8482","Unknown","",1
"8483","Unknown","",1
"8484","Restaurant","Tuna Dishes/ Unspecified",1
"8485","Restaurant","",1
"8486","Camp","",1
"8487","Restaurant","Beef/ Other",1
"8488","Restaurant","",1
"8489","Restaurant","Beef/ Unspecified",1
"8490","Religious Facility","Spaghetti/ Unspecified",1
"8491","Restaurant","Ground Beef/ Hamburger",1
"8492","Restaurant","Iceberg Lettuce/ Unspecified",1
"8493","Restaurant","Roma Tomato",1
"8494","Private Home/Residence","Ground Beef/ Hamburger",1
"8495","","",1
"8496","Nursing Home/Assisted Living Facility","",1
"8497","Unknown","",1
"8498","Restaurant","Pasta/ Unspecified",0
"8499","Restaurant/ Catering Service","Shell Eggs/ Scrambled Hard/ French Toast/ Unspecified",1
"8500","Camp","",1
"8501","Restaurant","",1
"8502","Grocery Store","Tuna/ Bbq",1
"8503","Restaurant","",1
"8504","Restaurant","Tuna/ Bbq",1
"8505","Private Home/Residence","Chicken/ Roasted",1
"8506","Private Home/Residence","Ice Cream/ Homemade",1
"8507","Catering Service","Chicken Picata",1
"8508","Restaurant","",1
"8509","Restaurant","",1
"8510","Restaurant","",1
"8511","Private Home/Residence","Ice Cream/ Homemade",1
"8512","Private Home/Residence","Oysters/ Raw",1
"8513","Restaurant","Ice",1
"8514","Restaurant","Sandwich/ Unspecified",1
"8515","Nursing Home/Assisted Living Facility","",1
"8516","Unknown","",1
"8517","Private Home/Residence","Oysters/ Unspecified",0
"8518","Restaurant","Unspecified Fish",1
"8519","Restaurant","",1
"8520","Catering Service","",1
"8521","Restaurant","",0
"8522","Restaurant","Soda/ Unspecified",1
"8523","Restaurant","Iceberg Lettuce/ Unspecified",0
"8524","Unknown","",1
"8525","Nursing Home/Assisted Living Facility","",1
"8526","","Whole Milk/ Unpasteurized",1
"8527","Restaurant","Potato Salad",0
"8528","Private Home/Residence","Multiple Salads",0
"8529","Restaurant","",1
"8530","Restaurant","French Fries/ Salad/ Unspecified",0
"8531","Restaurant","",0
"8532","Catering Service","Ice",0
"8533","Restaurant","Lime/ Bean Dip",1
"8534","Restaurant","Sandwich/ Bacon/ Lettuce/ Tomato/ Multiple Foods",0
"8535","","Tamale/ Unspecified",1
"8536","Restaurant","",1
"8537","Restaurant","",0
"8538","Restaurant","Unspecified Beverage",0
"8539","Restaurant","Chili Verde",0
"8540","Private Home/Residence","",1
"8541","Private Home/Residence/ Grocery Store","",1
"8542","Religious Facility","Chicken/ Roasted",1
"8543","Restaurant","Chips And Salsa",1
"8544","Restaurant","",1
"8545","Restaurant","House Salad",0
"8546","Restaurant","Seafood Tempura",1
"8547","Restaurant","Pork/ Bbq",0
"8548","Prison/Jail","Deli Meat/ Sliced Turkey Ham/ Beans/ Baked",1
"8549","","Grapes/ Unspecified",1
"8550","Restaurant","",1
"8551","Restaurant","Rice Dishes/ Unspecified",0
"8552","Restaurant","Clams/ Unspecified",1
"8553","School/College/University","",0
"8554","Catering Service","Roast Beef/ Other",0
"8555","Fair/Festival","Pork/ Bbq",0
"8556","Restaurant","Fish/ Ahi",1
"8557","Catering Service","",1
"8558","Private Home/Residence","Fish/ Roi",1
"8559","Catering Service","Salad",1
"8560","Restaurant/ Private Home/Residence","",1
"8561","Restaurant","",1
"8562","Private Home/Residence","Ground Beef/ Hamburger",1
"8563","Catering Service","",1
"8564","Restaurant","",0
"8565","Private Home/Residence","Lasagna/ Beef",1
"8566","Restaurant","Sandwich/ Deli",1
"8567","Restaurant","",1
"8568","Restaurant","",1
"8569","Restaurant","Fried Onions/Onion Rings/ Unspecified/ Salad/ Unspecified",1
"8570","Restaurant","Chicken/ Other",1
"8571","Restaurant","Sandwich/ Unspecified",1
"8572","Private Home/Residence","Potato Salad",1
"8573","Office/Indoor Workplace","Sandwich/ Wrap",1
"8574","Private Home/Residence","Egg Baked/Casserole",1
"8575","Private Home/Residence","Ground Beef/ Unspecified",1
"8576","Restaurant/ Catering Service","Bean Salad/ Ice",0
"8577","Religious Facility","Burrito/ Beef",1
"8578","Restaurant","",1
"8579","Private Home/Residence","Turkey/ Unspecified",1
"8580","Child Daycare","",1
"8581","Restaurant","",1
"8582","Restaurant","",1
"8583","Restaurant","Vegetable-Based Salads Unspecified",1
"8584","Restaurant","",1
"8585","Catering Service","",1
"8586","Unknown","",0
"8587","Restaurant","Oysters/ Raw",0
"8588","Nursing Home/Assisted Living Facility","",1
"8589","Private Home/Residence/ Grocery Store","",0
"8590","Private Home/Residence","Tuna/ Unspecified",1
"8591","Private Home/Residence","Eggs/ Unspecified/ Potato Salad",1
"8592","Private Home/Residence/ Catering Service","Pasta Salad",0
"8593","Restaurant","",1
"8594","Restaurant","Eggs/ Over-Easy",1
"8595","Restaurant","",0
"8596","Unknown","",1
"8597","Camp","Bun",0
"8598","Restaurant","Cake/ Unspecified",1
"8599","Restaurant","Chicken/ Curry",1
"8600","Private Home/Residence","",1
"8601","Restaurant","Rice/ Unspecified",1
"8602","Restaurant","",0
"8603","Restaurant","",0
"8604","Restaurant","Salsa/ Unspecified",1
"8605","Restaurant","Pico De Gallo",1
"8606","Restaurant","Chicken/ Grilled/ Green Salad",0
"8607","Restaurant","",1
"8608","Catering Service","",1
"8609","Restaurant","Shrimp/ Unspecified",1
"8610","Restaurant","Chicken/ Unspecified",1
"8611","Grocery Store","Pizza/ Unspecified",1
"8612","Restaurant/ Private Home/Residence/ School/College/University","Turkey/ Unspecified",1
"8613","Restaurant","",0
"8614","Restaurant","Taco/ Unspecified",0
"8615","Restaurant/ Catering Service","Multiple Foods",1
"8616","Private Home/Residence","Chicken/ Other",1
"8617","Prison/Jail","Beans/ Unspecified",1
"8618","Restaurant","Taco/ Unspecified",0
"8619","Restaurant","Garden Salad/ Cake/ Chocolate",0
"8620","Restaurant","",0
"8621","","",1
"8622","Restaurant","",0
"8623","Restaurant","Soup/ Broccoli",1
"8624","Restaurant","",1
"8625","Restaurant","Ground Beef/ Hamburger",1
"8626","Restaurant","Fish/ Mahi Mahi",1
"8627","Restaurant","Shrimp/ Steamed",1
"8628","Restaurant","Bread/ Unspecified",1
"8629","Prison/Jail","",1
"8630","Restaurant","Potato Salad",0
"8631","Catering Service","Cake/ Unspecified",1
"8632","Restaurant","Shell Eggs/ Fried Soft",0
"8633","Restaurant","Green Salad",1
"8634","Restaurant","",1
"8635","Restaurant","Ground Beef/ Hamburger",1
"8636","Restaurant","",1
"8637","Restaurant","",1
"8638","Catering Service","",1
"8639","Office/Indoor Workplace","Cucumber Salad",0
"8640","Restaurant","",1
"8641","Restaurant","",1
"8642","Restaurant","",1
"8643","Private Home/Residence","",1
"8644","Restaurant","",1
"8645","Restaurant","",1
"8646","Restaurant","",1
"8647","Restaurant","Mozarella Sticks/ Fried",1
"8648","Restaurant","Chicken/ Other",1
"8649","Restaurant","Fish/ Ahi",1
"8650","Restaurant","Refried Beans/ Unspecified",1
"8651","Restaurant","",1
"8652","Restaurant","Egg-Containing Food/ Other",1
"8653","School/College/University","Spaghetti/ Unspecified",1
"8654","Unknown","Crab/ Unspecified",1
"8655","Restaurant","",1
"8656","Restaurant","",0
"8657","Restaurant","",1
"8658","Restaurant","Beef/ Other/ Refried Beans/ Unspecified",0
"8659","","Oysters/ Raw",0
"8660","Nursing Home/Assisted Living Facility","",1
"8661","Restaurant","Steak/ Prime Rib",0
"8662","","Wine/ Lasagna/ Vegetarian",1
"8663","Fair/Festival","Roast Beef/ Other",1
"8664","","Apple Cider/ Unpasteurized",1
"8665","Grocery Store","",1
"8666","Restaurant/ Catering Service","",1
"8667","Restaurant","Chicken/ Unspecified",1
"8668","Restaurant","Mesclun Mix Salad",1
"8669","Restaurant","Tuna/ Unspecified",1
"8670","Restaurant","Beef/Steak Dish/ Unspecified",1
"8671","Private Home/Residence","Rutabaga",1
"8672","Restaurant","",1
"8673","Restaurant","Burrito/ Bean/ Rice/ Unspecified",1
"8674","Grocery Store","Chicken/ Fried",0
"8675","Private Home/Residence","Soup/ Mushroom",1
"8676","Restaurant","Beef/ Other",0
"8677","Private Home/Residence","Chicken/ Unspecified",1
"8678","Private Home/Residence","Pork/ Roasted",1
"8679","Restaurant","Tortilla/ Unspecified",1
"8680","Catering Service","",1
"8681","Restaurant","Tomato (See Fruit)/ Vidalia Onion/ Romaine Lettuce/ Unspecified",0
"8682","Restaurant","Pasta/ Unspecified/ Chicken/ Other",1
"8683","Restaurant","",1
"8684","Restaurant","Pizza/ Unspecified",1
"8685","Restaurant","",1
"8686","Restaurant","",0
"8687","Restaurant","",0
"8688","Restaurant","Hot Dog/ Unspecified/ Sauerkraut",1
"8689","Private Home/Residence/ Catering Service","",1
"8690","Restaurant","",1
"8691","Private Home/Residence/ Catering Service","Potato/ Mashed",0
"8692","Private Home/Residence","Stew/Chili/ Unspecified",0
"8693","Restaurant","",0
"8694","Unknown","",0
"8695","Restaurant","",0
"8696","Restaurant","Romaine Lettuce/ Unspecified",0
"8697","Restaurant","Sashimi/ Creme Brulee",0
"8698","Restaurant","Cream Cheese/ Bagels",0
"8699","Restaurant","Green Beans",1
"8700","Restaurant/ Private Home/Residence","Chips/ Tortilla",1
"8701","Hospital","",1
"8702","Restaurant","Conch/ Raw",0
"8703","Restaurant","Greek Salad",1
"8704","Restaurant","Salad Bar",1
"8705","Private Home/Residence","Fish/ Albacore",0
"8706","Restaurant","Salad Bar",0
"8707","Restaurant","Unspecified Fish",1
"8708","Restaurant","Potato/ Mashed/ Cheese Sauce",0
"8709","Catering Service","Mesclun Mix Salad",0
"8710","","Cereal/ Unspecified",1
"8711","Private Home/Residence","Unspecified Fish",1
"8712","Restaurant","",1
"8713","Restaurant","",1
"8714","Restaurant","",1
"8715","Catering Service","Chicken/ Roasted",1
"8716","Private Home/Residence/ Fair/Festival","",1
"8717","","",1
"8718","Restaurant","",1
"8719","Private Home/Residence/ Catering Service","",1
"8720","Restaurant","",1
"8721","Restaurant","Vegetable-Based Salads Unspecified",1
"8722","Catering Service/ Religious Facility","Soda/ Unspecified/ Ice",1
"8723","Restaurant","",0
"8724","Restaurant","",1
"8725","Unknown","Ground Beef/ Other/ Lettuce/ Unspecified",0
"8726","Restaurant","Rice/ Unspecified/ Refried Beans/ Unspecified",1
"8727","Restaurant","Chicken Salad",1
"8728","Unknown","",1
"8729","Private Home/Residence","Pork/ Other",1
