"","Year","Month","State","Location","Food","Ingredient","Species","Serotype.Genotype","Status","Illnesses","Hospitalizations","Fatalities"
"8850",2004,"November","Ohio","Private Home/Residence; School/College/University","Pork, Other","","","","",24,0,0
"8851",2004,"November","Ohio","Restaurant; Private Home/Residence","","","","","",6,0,0
"8852",2004,"November","Ohio","Restaurant","Meat/Egg-Based Salads, Unspecified; Seafood-Based Salad Unspecified","","Norovirus genogroup I","","Confirmed",7,0,0
"8853",2004,"November","Ohio","Restaurant","Spring Rolls, Unspecified","","","","",7,0,0
"8854",2004,"November","Ohio","Restaurant","","","Norovirus genogroup I","","Confirmed",4,0,0
"8855",2004,"November","Ohio","School/College/University","","","","","",7,0,0
"8856",2004,"November","Ohio","Restaurant","","","Salmonella enterica","Enteritidis","Confirmed",7,2,0
"8857",2004,"November","Ohio","Restaurant","","","","","",3,0,0
"8858",2004,"November","Ohio","School/College/University","Burrito, Chicken","","","","",12,0,0
"8859",2004,"November","Oregon","Private Home/Residence","","","Bacillus cereus; Clostridium perfringens","","Suspected; Suspected",23,0,0
"8860",2004,"November","Oregon","Restaurant","","","Norovirus genogroup I","","Suspected",8,0,0
"8861",2004,"November","Oregon","Restaurant","","","Staphylococcus aureus","","Suspected",6,0,0
"8862",2004,"November","Oregon","Private Home/Residence","","","Salmonella enterica","Typhimurium","Confirmed",4,0,0
"8863",2004,"November","Pennsylvania","Unknown","","","Norovirus genogroup I","","Suspected",10,1,0
"8864",2004,"November","Pennsylvania","Unknown","","","Norovirus genogroup I","","Confirmed",32,20,0
"8865",2004,"November","Pennsylvania","Unknown","","","Norovirus genogroup I","","Confirmed",34,0,0
"8866",2004,"November","Pennsylvania","Unknown","","","Giardia intestinalis","","Confirmed",4,0,0
"8867",2004,"November","Pennsylvania","Restaurant","","","","","",3,0,0
"8868",2004,"November","Pennsylvania","School/College/University","","","Norovirus genogroup I","","Suspected",82,0,0
"8869",2004,"November","South Dakota","","Pizza, Unspecified","","","","",19,0,0
"8870",2004,"November","Tennessee","Private Home/Residence","Chicken Salad","","Giardia intestinalis","","Confirmed",6,0,0
"8871",2004,"November","Tennessee","Restaurant; Catering Service","Turkey And Gravy; Turkey And Stuffing","","Staphylococcus aureus","","Confirmed",36,0,0
"8872",2004,"November","Texas","Restaurant","Other Food; Sandwich, Ham; Deli Meat, Sliced Turkey","","","","",21,0,0
"8873",2004,"November","Texas","","","","","","",46,NA,NA
"8874",2004,"November","Virginia","","Pork, Bbq","","Clostridium perfringens","","Confirmed",31,1,1
"8875",2004,"November","Virginia","","Cake, Unspecified","","Clostridium perfringens","","Confirmed",13,NA,NA
"8876",2004,"November","Washington","Restaurant","Pizza, Meat","","","","",3,0,0
"8877",2004,"November","Washington","","Bread, Unspecified; Potato Salad","","Norovirus genogroup I","","Suspected",51,1,0
"8878",2004,"November","Washington","Private Home/Residence; Grocery Store","Fish, Escolar","","Scombroid toxin","","Confirmed",16,0,0
"8879",2004,"November","Washington","","Unknown Beverage; Condiment, Unspecified; Ice","","Norovirus genogroup I","","Confirmed",97,1,0
"8880",2004,"November","Washington","Private Home/Residence","Turkey, Baked","","Salmonella enterica","","Suspected",5,0,0
"8881",2004,"November","Wisconsin","Restaurant","","","Norovirus genogroup I","","Confirmed",8,NA,0
"8882",2004,"November","Wisconsin","Restaurant","","","Norovirus genogroup I","","Confirmed",20,0,0
"8883",2004,"November","Wisconsin","","Sandwich, Submarine","","Norovirus genogroup I","","Confirmed",19,0,0
"8884",2004,"November","Wisconsin","","","","Norovirus genogroup I","","Confirmed",93,0,0
"8885",2004,"December","Alabama","Restaurant","Chicken, Unspecified","","","","",2,0,0
"8886",2004,"December","Alabama","Restaurant","Spinach Salad","","","","",2,0,0
"8887",2004,"December","Alabama","Restaurant","Sandwich, Ham","","","","",2,0,0
"8888",2004,"December","Arizona","Restaurant","Lettuce-Based Salads Unspecified","","Norovirus genogroup I","","Confirmed",38,0,0
"8889",2004,"December","Arizona","Banquet Facility","","","Norovirus genogroup II","Unknown","Confirmed",99,0,0
"8890",2004,"December","California","Restaurant","","","Bacillus cereus; Clostridium perfringens","","Suspected; Suspected",6,0,0
"8891",2004,"December","California","Private Home/Residence","Mushrooms, Unspecified","Fungus","Mycotoxins","","Confirmed",7,7,0
"8892",2004,"December","California","Restaurant","Chicken, Unspecified","","Norovirus genogroup I","","Suspected",4,0,0
"8893",2004,"December","California","Grocery Store","","","Staphylococcus aureus","","Suspected",10,0,0
"8894",2004,"December","California","Restaurant","","","Norovirus genogroup I","","Suspected",8,0,0
"8895",2004,"December","California","Restaurant","Potato, Mashed","","Bacillus cereus; Clostridium perfringens","","Suspected; Suspected",6,0,0
"8896",2004,"December","California","Catering Service","Meat, Unspecified","","Clostridium perfringens","","Suspected",225,NA,0
"8897",2004,"December","California","Restaurant","Multiple Foods","","Norovirus genogroup I","","Suspected",5,0,0
"8898",2004,"December","California","Restaurant","Chicken, Unspecified","","","","",6,0,0
"8899",2004,"December","California","","","","Norovirus genogroup I","","Suspected",12,NA,0
"8900",2004,"December","California","Restaurant","","","Norovirus genogroup I","","Suspected",9,0,0
"8901",2004,"December","California","Restaurant","Water; Roast Beef, Unspecified","","Norovirus genogroup I","","Suspected",7,1,0
"8902",2004,"December","California","Restaurant","","","Norovirus genogroup I","","Suspected",41,0,0
"8903",2004,"December","California","Restaurant","","","Bacillus cereus; Clostridium perfringens","","Suspected; Suspected",9,0,0
"8904",2004,"December","California","Restaurant","Greek Salad","","Norovirus genogroup I","","Suspected",18,1,0
"8905",2004,"December","California","Restaurant","","","Norovirus genogroup I","","Suspected",8,0,0
"8906",2004,"December","California","Restaurant","","","","","",2,0,0
"8907",2004,"December","California","Restaurant","","","Norovirus genogroup I","","Suspected",8,0,0
"8908",2004,"December","California","Restaurant","Seafood, Unspecified","","Bacterium","","Suspected",4,0,0
"8909",2004,"December","California","","","","Norovirus genogroup I","","Suspected",34,0,0
"8910",2004,"December","Colorado","Restaurant","Salmon, Unspecified; Vegetable-Based Salads Unspecified; Crab, Fried","Root (Eg. Potato)","Clostridium perfringens","","Suspected",9,0,0
"8911",2004,"December","Colorado","Restaurant","Pre-Packaged Salad","","Norovirus genogroup I","","Confirmed",4,0,0
"8912",2004,"December","Connecticut","Restaurant","Hummus","","Norovirus genogroup I","","Confirmed",17,1,0
"8913",2004,"December","Connecticut","Restaurant","","","Norovirus genogroup I","","Suspected",6,0,0
"8914",2004,"December","Connecticut","Private Home/Residence","","","Salmonella enterica","Newport","Confirmed",6,2,0
"8915",2004,"December","Florida","Catering Service","House Salad","","Norovirus genogroup I","","Confirmed",12,1,NA
"8916",2004,"December","Florida","Restaurant","Pizza, Meat","","","","",3,NA,NA
"8917",2004,"December","Florida","Restaurant","Chicken, Fried","","","","",5,NA,NA
"8918",2004,"December","Florida","Restaurant","Ethnic Style, Buffet","","Salmonella enterica","Unknown","Suspected",5,NA,NA
"8919",2004,"December","Florida","Restaurant","Salmon, Unspecified","","","","",2,NA,NA
"8920",2004,"December","Florida","Restaurant","Chicken, Fried","","","","",5,0,0
"8921",2004,"December","Florida","Restaurant","","","Staphylococcus aureus","","Suspected",2,NA,NA
"8922",2004,"December","Florida","Restaurant","Rice, Yellow","","Bacillus cereus","","Suspected",9,NA,NA
"8923",2004,"December","Florida","Restaurant","Pizza, Unspecified","","","","",4,NA,NA
"8924",2004,"December","Florida","Restaurant","Fish Sandwich, Unspecified","","","","",3,NA,NA
"8925",2004,"December","Florida","Restaurant","Picadilla","","","","",3,NA,NA
"8926",2004,"December","Florida","Catering Service","Chicken, Bbq","","Clostridium perfringens","","Confirmed",63,1,0
"8927",2004,"December","Florida","Restaurant","","","","","",39,NA,NA
"8928",2004,"December","Florida","School/College/University","","","Norovirus genogroup II","Unknown","Confirmed",232,NA,NA
"8929",2004,"December","Georgia","Restaurant","","","Norovirus genogroup I","","Confirmed",3,0,0
"8930",2004,"December","Georgia","Grocery Store","","","Chemical or toxin","","Suspected",7,0,0
"8931",2004,"December","Georgia","Restaurant","Sandwich, Fajita","","","","",2,0,0
"8932",2004,"December","Georgia","School/College/University","","","Norovirus genogroup I","","Suspected",70,0,0
"8933",2004,"December","Georgia","Private Home/Residence","Pork, Chitterlings","Pork","Yersinia enterocolitica","","Confirmed",3,0,0
"8934",2004,"December","Georgia","Restaurant","Chicken, Unspecified","","","","",2,0,0
"8935",2004,"December","Georgia","Restaurant","","","Norovirus genogroup I","","Suspected",11,0,0
"8936",2004,"December","Hawaii","Restaurant","Fish, Mahi Mahi","","Scombroid toxin","","Confirmed",2,0,0
"8937",2004,"December","Hawaii","Private Home/Residence","Seabass, Unspecified","Fin Fish","Ciguatoxin","","Confirmed",3,1,0
"8938",2004,"December","Idaho","Restaurant; Catering Service; Office/Indoor Workplace","Gravy, Unspecified","","Clostridium perfringens","","Suspected",220,0,0
"8939",2004,"December","Idaho","Catering Service","Roast Beef, Unspecified","","Norovirus genogroup I","","Confirmed",18,1,0
"8940",2004,"December","Illinois","","Sandwich, Roast Beef","","Norovirus genogroup I","","Confirmed",17,0,0
"8941",2004,"December","Illinois","","Tortellini, Unspecified","","Norovirus genogroup I","","Confirmed",43,0,0
"8942",2004,"December","Illinois","Restaurant","Water","","Norovirus genogroup I","","Confirmed",39,NA,NA
"8943",2004,"December","Illinois","Restaurant","","","Norovirus genogroup I","","Confirmed",78,4,0
"8944",2004,"December","Illinois","Restaurant","","","Norovirus genogroup I","","Suspected",65,0,0
"8945",2004,"December","Illinois","Catering Service","Other Food","","Norovirus genogroup I","","Suspected",19,0,0
"8946",2004,"December","Illinois","Camp","Unknown Vegetable; Ranch Dressing; Rolls","","Norovirus genogroup I","","Suspected",8,NA,NA
"8947",2004,"December","Illinois","Restaurant","","","Norovirus genogroup I","","Suspected",5,0,0
"8948",2004,"December","Illinois","","","","Norovirus genogroup I","","Confirmed",119,2,0
"8949",2004,"December","Illinois","Restaurant; Private Home/Residence; Grocery Store","","","","","",11,0,0
"8950",2004,"December","Illinois","Restaurant","","","Norovirus genogroup I","","Confirmed",12,1,0
"8951",2004,"December","Illinois","Restaurant","","","","","",6,1,0
"8952",2004,"December","Illinois","Restaurant","","","","","",8,0,0
"8953",2004,"December","Illinois","Restaurant","","","","","",7,2,0
"8954",2004,"December","Kansas","Restaurant","","","","","",2,NA,NA
"8955",2004,"December","Kansas","Restaurant","Lettuce-Based Salads Unspecified","","Norovirus genogroup I","","Suspected",7,0,0
"8956",2004,"December","Kansas","Restaurant","","","","","",3,0,0
"8957",2004,"December","Kansas","Private Home/Residence; School/College/University","","","Norovirus unknown","","Confirmed",50,0,0
"8958",2004,"December","Kansas","Restaurant","Ox, Unspecified","","","","",6,NA,NA
"8959",2004,"December","Kansas","Restaurant","","","Norovirus unknown","","Confirmed",13,0,0
"8960",2004,"December","Louisiana","Restaurant; Grocery Store","Dips, Unspecified; Chips, Unspecified","","","","",12,1,0
"8961",2004,"December","Maine","","","","","","",23,NA,NA
"8962",2004,"December","Maryland","Restaurant","Chicken, Nuggets/Fingers","","","","",2,1,0
"8963",2004,"December","Maryland","Restaurant","Tuna Steak","","Scombroid toxin","","Confirmed",3,0,0
"8964",2004,"December","Maryland","Private Home/Residence; School/College/University","Chicken, Baked","Chicken","Clostridium perfringens","","Confirmed",74,2,0
"8965",2004,"December","Maryland","Restaurant","","","Staphylococcus aureus","","Suspected",5,0,0
"8966",2004,"December","Maryland","Restaurant","","","","","",18,0,0
"8967",2004,"December","Maryland","Restaurant","","","","","",5,0,0
"8968",2004,"December","Massachusetts","Restaurant","","","Norovirus genogroup I","","Confirmed",17,1,0
"8969",2004,"December","Massachusetts","Catering Service","","","","","",11,0,0
"8970",2004,"December","Massachusetts","","","","Virus","","Confirmed",210,4,0
"8971",2004,"December","Michigan","Restaurant","Nachos, Unspecified","","Norovirus genogroup I","","Suspected",4,NA,NA
"8972",2004,"December","Michigan","Restaurant","Chips And Salsa","","","","",4,0,0
"8973",2004,"December","Michigan","Restaurant","Pizza, Meat","","","","",4,0,0
"8974",2004,"December","Michigan","Restaurant","Chicken, Other","","","","",4,0,0
"8975",2004,"December","Michigan","Restaurant","","","","","",17,0,0
"8976",2004,"December","Michigan","Restaurant","Ground Beef, Cheeseburger","","Norovirus genogroup I","","Confirmed",33,0,0
"8977",2004,"December","Michigan","Restaurant","Chicken, Nuggets/Fingers","","","","",4,0,0
"8978",2004,"December","Michigan","Restaurant","","","","","",17,0,0
"8979",2004,"December","Minnesota","Restaurant","","","Clostridium perfringens","","Confirmed",50,0,0
"8980",2004,"December","Minnesota","Restaurant","Lasagna","","Staphylococcus aureus","","Suspected",4,0,0
"8981",2004,"December","Minnesota","Restaurant; Catering Service","Turkey, Roasted","Turkey","Bacillus cereus","","Suspected",43,0,0
"8982",2004,"December","Minnesota","Restaurant","","","Norovirus genogroup I","","Confirmed",8,0,0
"8983",2004,"December","Mississippi","Restaurant","","","","","",35,0,0
"8984",2004,"December","Missouri","Restaurant","","","","","",37,0,0
"8985",2004,"December","Missouri","Office/Indoor Workplace","","","Norovirus genogroup I","","Suspected",13,0,0
"8986",2004,"December","Nevada","Private Home/Residence; Hospital; School/College/University","Roast Beef, Other; Turkey, Baked","","Norovirus genogroup I","","Confirmed",30,1,0
"8987",2004,"December","New Hampshire","Private Home/Residence","Canoli, Unspecified","","Norovirus genogroup I","","Suspected",10,0,0
"8988",2004,"December","New Jersey","Private Home/Residence; Grocery Store","","","Norovirus genogroup I","","Suspected",100,2,NA
"8989",2004,"December","New Jersey","Restaurant","","","","","",29,NA,NA
"8990",2004,"December","New Mexico","Restaurant","","","Norovirus genogroup I","","Confirmed",93,NA,NA
"8991",2004,"December","New York","Restaurant","","","","","",20,0,0
"8992",2004,"December","New York","Restaurant","Tuna, Smoked","Fin Fish","Scombroid toxin","","Confirmed",2,0,0
"8993",2004,"December","New York","Restaurant","Steak, Other","Beef","","","",7,0,0
"8994",2004,"December","New York","Restaurant","","","Norovirus genogroup I","","Suspected",12,0,0
"8995",2004,"December","New York","Restaurant; Private Home/Residence","","","","","",12,0,0
"8996",2004,"December","New York","Restaurant","","","","","",15,0,0
