"","Year","Month","State","Location","Food","Ingredient","Species","Serotype.Genotype","Status","Illnesses","Hospitalizations","Fatalities","location","food","species"
"12284",2007,"December","California","Restaurant","","","Norovirus unknown","","Suspected",11,0,0,"1","NA","20"
"12285",2007,"December","Colorado","Restaurant","Refried Beans, Unspecified","","Clostridium perfringens","","Confirmed",5,0,0,"1","267","6"
"12286",2007,"December","Colorado","Private Home/Residence","Multiple Cheeses, Pasteurized","Cheese","Salmonella enterica","Montevideo","Confirmed",6,2,0,"3","1241","3"
"12287",2007,"December","Connecticut","Catering Service","Appetizers","","Norovirus genogroup II","Unknown","Confirmed",37,0,0,"5","1963","19"
"12288",2007,"December","Florida","Restaurant","Pizza","","","","",2,NA,NA,"1","1867","NA"
"12289",2007,"December","Florida","Restaurant","Salad Dressing","","Salmonella unknown","","Confirmed",14,1,0,"1","2215","104"
"12290",2007,"December","Florida","Catering Service","","","","","",6,NA,NA,"5","NA","NA"
"12291",2007,"December","Florida","Restaurant","Seafood Dish, Unspecified","","","","",3,NA,NA,"1","656","NA"
"12292",2007,"December","Florida","Restaurant","Beef, Shredded","","","","",2,NA,NA,"1","2216","NA"
"12293",2007,"December","Florida","Private Home/Residence","Chicken, Baked","","Clostridium perfringens","","Confirmed",28,0,0,"3","406","6"
"12294",2007,"December","Georgia","Restaurant","Turkey, Roasted; Stuffing, Unspecified","","Salmonella enterica","Enteritidis","Confirmed",27,3,0,"1","2217","3"
"12295",2007,"December","Hawaii","Restaurant","","","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",12,1,0,"1","NA","24"
"12296",2007,"December","Hawaii","Nursing Home/Assisted Living Facility","","","Norovirus unknown","","Confirmed",13,0,0,"10","NA","20"
"12297",2007,"December","Illinois","Restaurant","","","","","",28,0,0,"1","NA","NA"
"12298",2007,"December","Illinois","Restaurant","","","Norovirus genogroup II","Unknown","Suspected",11,0,0,"1","NA","19"
"12299",2007,"December","Illinois","Catering Service","Chocolate Covered Strawberries; Sandwich, Deli","","","","",13,0,0,"5","2218","NA"
"12300",2007,"December","Illinois","Restaurant","Pork, Roasted","","Clostridium perfringens","","Confirmed",12,0,0,"1","282","6"
"12301",2007,"December","Illinois","Restaurant","","","","","",6,0,0,"1","NA","NA"
"12302",2007,"December","Illinois","Restaurant","","","","","",5,0,0,"1","NA","NA"
"12303",2007,"December","Iowa","Banquet Facility","","","Norovirus genogroup I","","Confirmed",18,0,0,"54","NA","7"
"12304",2007,"December","Kansas","Restaurant","","","","","",5,0,0,"1","NA","NA"
"12305",2007,"December","Kansas","Restaurant","Sandwich, Chicken","","Norovirus genogroup II","Unknown","Confirmed",17,1,0,"1","15","19"
"12306",2007,"December","Kansas","Restaurant","","","","","",2,0,0,"1","NA","NA"
"12307",2007,"December","Maryland","Catering Service","","","Norovirus genogroup II","Unknown","Confirmed",79,0,0,"5","NA","19"
"12308",2007,"December","Maryland","Restaurant","","","Chemical or toxin","","Suspected",9,0,0,"1","NA","28"
"12309",2007,"December","Maryland","Catering Service","","","Norovirus unknown","","Suspected",3,0,0,"5","NA","20"
"12310",2007,"December","Maryland","Restaurant","Shrimp Salad","","Norovirus genogroup II","Unknown","Confirmed",12,0,0,"1","130","19"
"12311",2007,"December","Maryland","Restaurant","","","","","",2,0,0,"1","NA","NA"
"12312",2007,"December","Michigan","Restaurant","Steak, Prime Rib; Lettuce, Unspecified","","","","",6,NA,NA,"1","2219","NA"
"12313",2007,"December","Michigan","Private Home/Residence","Turkey, Unspecified","","","","",14,1,NA,"3","23","NA"
"12314",2007,"December","Minnesota","Catering Service","","","Norovirus genogroup I","","Suspected",8,0,0,"5","NA","7"
"12315",2007,"December","Minnesota","Restaurant","","","Norovirus genogroup I","","Confirmed",35,0,0,"1","NA","7"
"12316",2007,"December","Minnesota","Banquet Facility","Soup, Other","","Norovirus genogroup I","","Confirmed",11,0,0,"54","2154","7"
"12317",2007,"December","Minnesota","Restaurant; Catering Service","","","Norovirus genogroup I","","Confirmed",17,0,0,"6","NA","7"
"12318",2007,"December","Minnesota","Restaurant","","","Norovirus genogroup I","","Confirmed",9,2,0,"1","NA","7"
"12319",2007,"December","Multistate","Restaurant; Private Home/Residence; Hospital","Cantaloupe","","Salmonella enterica","Litchfield","Confirmed",53,17,0,"94","675","3"
"12320",2007,"December","New York","Restaurant","","","","","",7,0,0,"1","NA","NA"
"12321",2007,"December","New York","Restaurant","Tomato, Basil And Mozzarella Salad","","","","",20,1,0,"1","2220","NA"
"12322",2007,"December","New York","Restaurant","Chicken And Broccoli","","","","",15,0,0,"1","2221","NA"
"12323",2007,"December","New York","Restaurant","","","","","",17,0,0,"1","NA","NA"
"12324",2007,"December","Ohio","Restaurant","","","Norovirus genogroup II","Unknown","Confirmed",119,2,0,"1","NA","19"
"12325",2007,"December","Ohio","","","","Norovirus genogroup II","Unknown","Confirmed",49,0,0,"NA","NA","19"
"12326",2007,"December","Ohio","Restaurant","","","","","",3,0,0,"1","NA","NA"
"12327",2007,"December","Ohio","Restaurant","","","","","",10,0,0,"1","NA","NA"
"12328",2007,"December","Ohio","Restaurant","","","","","",4,0,0,"1","NA","NA"
"12329",2007,"December","Oregon","Catering Service","Steak, Prime Rib","","Clostridium perfringens","","Confirmed",32,0,0,"5","284","6"
"12330",2007,"December","Oregon","Restaurant","","","Norovirus genogroup II","Unknown","Confirmed",12,0,0,"1","NA","19"
"12331",2007,"December","Pennsylvania","Restaurant","Eggs, Unspecified; Desserts; Dessert, Other","","Salmonella enterica","Enteritidis","Confirmed",78,2,0,"1","2222","3"
"12332",2007,"December","Pennsylvania","Restaurant; Banquet Facility","Cake, Cheese; Garden Salad","","Norovirus genogroup I","","Confirmed",95,2,0,"78","2223","7"
"12333",2007,"December","Pennsylvania","","","","Norovirus genogroup I","","Confirmed",68,2,0,"NA","NA","7"
"12334",2007,"December","Puerto Rico","","","","","","",2,0,0,"NA","NA","NA"
"12335",2007,"December","South Carolina","Restaurant","Yellowfin Tuna","","Scombroid toxin","","Confirmed",4,0,0,"1","212","2"
"12336",2007,"December","South Carolina","","Turkey, Roasted","","Staphylococcus aureus","","Confirmed",63,0,0,"NA","725","8"
"12337",2007,"December","Tennessee","Restaurant","Oysters, Raw","","Norovirus genogroup II","Unknown","Confirmed",8,0,0,"1","117","19"
"12338",2007,"December","Texas","","","","","","",9,NA,NA,"NA","NA","NA"
"12339",2007,"December","Texas","","","","Norovirus unknown","","Confirmed",27,3,0,"NA","NA","20"
"12340",2007,"December","Virginia","Private Home/Residence","Lasagna, Beef","Egg","Salmonella enterica","Enteritidis","Confirmed",9,2,0,"3","486","3"
"12341",2007,"December","Washington","Restaurant","","","Norovirus genogroup I","","Confirmed",36,0,0,"1","NA","7"
"12342",2007,"December","Washington","","Raw Milk","","Campylobacter jejuni","","Confirmed",18,0,0,"NA","382","29"
"12343",2007,"December","Wisconsin","Catering Service","Turkey Dishes","","Clostridium perfringens","","Suspected",10,0,0,"5","1928","6"
"12344",2007,"December","Wisconsin","Private Home/Residence","Beef, Other","","Salmonella enterica; Campylobacter jejuni; Campylobacter coli","Newport","Confirmed; Suspected; Suspected",8,3,0,"3","63","120"
"12345",2007,"December","Wisconsin","Restaurant","Ground Beef","","Escherichia coli, Shiga toxin-producing","O157:H7","Suspected",7,NA,NA,"1","1464","24"
"12346",2007,"December","Wyoming","Restaurant","","","Salmonella enterica","Typhimurium","Confirmed",4,0,0,"1","NA","3"
"12347",2008,"January","Alaska","","Fish, Mahi Mahi","","Histamine","","Confirmed",3,1,0,"NA","28","58"
"12348",2008,"January","Arizona","Restaurant","","","","","",3,0,0,"1","NA","NA"
"12349",2008,"January","Arizona","Restaurant","","","","","",12,0,0,"1","NA","NA"
"12350",2008,"January","Arizona","Restaurant","","","","","",7,0,0,"1","NA","NA"
"12351",2008,"January","Arizona","Private Home/Residence","","","","","",4,0,0,"3","NA","NA"
"12352",2008,"January","California","Restaurant","","","Norovirus unknown","","Confirmed",16,0,0,"1","NA","20"
"12353",2008,"January","California","Restaurant","Macaroni And Cheese","","Salmonella enterica","Typhimurium var Cope","Confirmed",4,0,0,"1","168","3"
"12354",2008,"January","California","Banquet Facility","Multiple Foods","","Norovirus genogroup II","Unknown","Confirmed",73,0,0,"54","37","19"
"12355",2008,"January","California","Restaurant","","","","","",4,0,0,"1","NA","NA"
"12356",2008,"January","California","Banquet Facility","","","Norovirus genogroup I","","Suspected",16,0,0,"54","NA","7"
"12357",2008,"January","California","Restaurant","House Salad","Leafy Green","Norovirus genogroup II","Unknown","Confirmed",51,0,0,"1","321","19"
"12358",2008,"January","Colorado","Restaurant","","","","","",4,0,0,"1","NA","NA"
"12359",2008,"January","Colorado","Restaurant","","","","","",10,NA,NA,"1","NA","NA"
"12360",2008,"January","Colorado","Restaurant","Pizza","","","","",6,0,0,"1","1867","NA"
"12361",2008,"January","Colorado","Restaurant","Oriental Chicken Salad","","","","",3,0,0,"1","987","NA"
"12362",2008,"January","Colorado","Prison/Jail","","","Salmonella enterica","Enteritidis","Confirmed",22,0,0,"14","NA","3"
"12363",2008,"January","Connecticut","Catering Service","Caesar Salad","","Norovirus unknown","","Suspected",9,0,0,"5","94","20"
"12364",2008,"January","Florida","Restaurant","","","Norovirus genogroup II","Unknown","Confirmed",20,0,0,"1","NA","19"
"12365",2008,"January","Florida","Restaurant","Fried Rice, Unspecified","","Bacillus cereus","","Suspected",2,NA,NA,"1","185","9"
"12366",2008,"January","Florida","Restaurant","Sandwich, Chicken","","Campylobacter jejuni","","Suspected",2,NA,NA,"1","15","29"
"12367",2008,"January","Florida","Restaurant","Chicken Fu Yung","","","","",2,NA,NA,"1","2224","NA"
"12368",2008,"January","Florida","Restaurant","Quesadilla, Beef/Steak","","","","",2,NA,NA,"1","2225","NA"
"12369",2008,"January","Florida","Restaurant","Ground Beef, Hamburger; Cheese, Unspecified; Bun; Potato Chips; Pizza","","Norovirus genogroup I","","Suspected",3,0,0,"1","2226","7"
"12370",2008,"January","Florida","Restaurant","Lettuce, Unspecified","","Norovirus genogroup I","","Suspected",23,0,0,"1","142","7"
"12371",2008,"January","Florida","Grocery Store","Ham, Other","","Staphylococcus aureus","","Confirmed",11,NA,NA,"4","564","8"
"12372",2008,"January","Florida","Restaurant","Vinagarette-Based Dressing","","Norovirus genogroup I","","Suspected",13,NA,NA,"1","1242","7"
"12373",2008,"January","Florida","Nursing Home/Assisted Living Facility","","","Norovirus genogroup I","","Suspected",4,NA,NA,"10","NA","7"
"12374",2008,"January","Florida","Restaurant","Chicken","","Clostridium perfringens","","Suspected",3,NA,NA,"1","300","6"
"12375",2008,"January","Florida","Restaurant","","","","","",2,NA,NA,"1","NA","NA"
"12376",2008,"January","Florida","Restaurant","","","Norovirus genogroup II","Unknown","Confirmed",8,0,0,"1","NA","19"
"12377",2008,"January","Florida","Banquet Facility","House Salad","","Norovirus genogroup I","","Suspected",39,NA,NA,"54","321","7"
"12378",2008,"January","Florida","Restaurant","Rice, Yellow","","","","",3,NA,NA,"1","159","NA"
"12379",2008,"January","Florida","Restaurant","Sandwich, Chicken","","","","",2,NA,NA,"1","15","NA"
"12380",2008,"January","Florida","Restaurant","","","Salmonella enterica","","Confirmed",2,NA,NA,"1","NA","3"
"12381",2008,"January","Georgia","Banquet Facility","","","Norovirus genogroup II","Unknown","Confirmed",30,0,0,"54","NA","19"
"12382",2008,"January","Georgia","Restaurant","","","Norovirus genogroup II","Unknown","Confirmed",11,0,0,"1","NA","19"
"12383",2008,"January","Georgia","","Dietary Supplement","","Heavy metals","","Confirmed",52,0,0,"NA","2227","57"
"12384",2008,"January","Hawaii","","","","Norovirus genogroup I","","Confirmed",55,NA,0,"NA","NA","7"
"12385",2008,"January","Hawaii","","","","Norovirus genogroup I","","Confirmed",7,NA,0,"NA","NA","7"
"12386",2008,"January","Hawaii","","","","Norovirus unknown","","Confirmed",7,0,0,"NA","NA","20"
"12387",2008,"January","Illinois","Restaurant","","","","","",4,0,0,"1","NA","NA"
"12388",2008,"January","Illinois","Restaurant","Steak, Prime Rib; Lettuce Based Salads; Bread, Unspecified","","Norovirus genogroup II","Unknown","Confirmed",48,0,0,"1","2228","19"
"12389",2008,"January","Illinois","Restaurant","Greek Salad","","","","",2,0,0,"1","11","NA"
"12390",2008,"January","Illinois","Restaurant","","","","","",4,1,0,"1","NA","NA"
"12391",2008,"January","Illinois","Restaurant","","","","","",17,1,0,"1","NA","NA"
"12392",2008,"January","Kansas","Restaurant","","","Norovirus unknown","","Suspected",4,0,0,"1","NA","20"
"12393",2008,"January","Kansas","Restaurant","","","","","",5,0,0,"1","NA","NA"
"12394",2008,"January","Kansas","Restaurant","","","","","",4,0,0,"1","NA","NA"
"12395",2008,"January","Kansas","Restaurant","Mixed Fruit","","Norovirus unknown","","Confirmed",20,0,0,"1","263","20"
"12396",2008,"January","Kansas","Restaurant","","","","","",2,0,0,"1","NA","NA"
"12397",2008,"January","Kansas","Restaurant","","","Norovirus unknown","","Suspected",25,0,0,"1","NA","20"
"12398",2008,"January","Kansas","Restaurant","","","","","",2,0,0,"1","NA","NA"
"12399",2008,"January","Kentucky","Restaurant","","","Norovirus genogroup II","Unknown","Confirmed",9,NA,0,"1","NA","19"
"12400",2008,"January","Louisiana","Restaurant","Fried Rice, Unspecified","","","","",15,0,0,"1","185","NA"
"12401",2008,"January","Maine","Nursing Home/Assisted Living Facility","","","Norovirus genogroup II","Unknown","Confirmed",19,0,0,"10","NA","19"
"12402",2008,"January","Maine","","","","","","",45,NA,0,"NA","NA","NA"
"12403",2008,"January","Maine","","","","","","",8,0,0,"NA","NA","NA"
"12404",2008,"January","Maryland","Restaurant","Salad Bar","","","","",4,0,0,"1","173","NA"
"12405",2008,"January","Michigan","Restaurant","Hot Dog, Unspecified; Chili Sauce, Unspecified","","Clostridium perfringens","","Confirmed",41,0,0,"1","2229","6"
"12406",2008,"January","Michigan","Restaurant","","","","","",2,NA,0,"1","NA","NA"
"12407",2008,"January","Michigan","Restaurant","Steak, Filet Mignon","","Norovirus genogroup II","Unknown","Confirmed",11,0,0,"1","1518","19"
"12408",2008,"January","Minnesota","","Oysters","","Norovirus genogroup I","","Confirmed",2,0,0,"NA","1074","7"
"12409",2008,"January","Minnesota","Restaurant","Salad, Unspecified","","Norovirus genogroup I","","Confirmed",9,0,0,"1","6","7"
"12410",2008,"January","Minnesota","Banquet Facility","Caesar Salad","","Norovirus genogroup I","","Confirmed",30,0,0,"54","94","7"
"12411",2008,"January","Minnesota","Restaurant","","","Norovirus genogroup II","Unknown","Confirmed",7,0,0,"1","NA","19"
"12412",2008,"January","Minnesota","Restaurant","","","Norovirus genogroup I","","Confirmed",3,0,0,"1","NA","7"
"12413",2008,"January","Minnesota","Restaurant; Catering Service","Sandwich, Deli","","Norovirus genogroup I","","Confirmed",11,0,0,"6","574","7"
"12414",2008,"January","Minnesota","Restaurant","Sandwich, Unspecified","","Norovirus genogroup I","","Confirmed",3,0,0,"1","144","7"
"12415",2008,"January","Multistate","","Cereal, Puffed Rice; Cereal, Puffed Wheat","","Salmonella enterica","Agona","Confirmed",36,12,0,"NA","2230","3"
"12416",2008,"January","New Mexico","Restaurant","","","Salmonella enterica","Muenchen","Confirmed",8,2,0,"1","NA","3"
"12417",2008,"January","New Mexico","Restaurant","","","Salmonella enterica","","Confirmed",5,1,0,"1","NA","3"
"12418",2008,"January","New York","Restaurant","","","Norovirus genogroup I","","Confirmed",58,0,0,"1","NA","7"
"12419",2008,"January","New York","Restaurant","","","","","",4,0,0,"1","NA","NA"
"12420",2008,"January","New York","Restaurant","Salsa, Unspecified","","Norovirus unknown","","Confirmed",10,0,0,"1","293","20"
"12421",2008,"January","Ohio","Private Home/Residence","","","Norovirus genogroup II","Unknown","Confirmed",3,0,0,"3","NA","19"
