Year,Month,State,Location,Food,Ingredient,Species,Serotype/Genotype,Status,Illnesses,Hospitalizations,Fatalities
2007,September,North Dakota,Private Home/Residence,"Cookies, Unspecified",NA,NA,NA,NA,7,0,0
2007,September,Ohio,Restaurant,NA,NA,Norovirus genogroup I,Unknown,Confirmed,6,0,0
2007,September,Ohio,Restaurant; Private Home/Residence,NA,NA,Norovirus genogroup II,Unknown,Confirmed,36,2,0
2007,September,Oregon,Restaurant; Private Home/Residence,NA,NA,Salmonella enterica,Muenchen,Confirmed,10,1,0
2007,September,Oregon,Restaurant,"Gravy, Sausage",NA,Clostridium perfringens,NA,Confirmed,11,0,0
2007,September,Pennsylvania,Restaurant,NA,NA,Norovirus genogroup I,NA,Confirmed,51,3,0
2007,September,Pennsylvania,NA,"Pork, Roasted",NA,Salmonella enterica,Typhimurium,Confirmed,66,3,0
2007,September,Pennsylvania,NA,Raw Milk,NA,Campylobacter jejuni,NA,Confirmed,4,0,0
2007,September,Puerto Rico,Unknown,NA,NA,NA,NA,NA,4,0,0
2007,September,Puerto Rico,Unknown,NA,NA,NA,NA,NA,2,0,0
2007,September,Puerto Rico,Unknown,NA,NA,NA,NA,NA,2,0,0
2007,September,Puerto Rico,Prison/Jail,NA,NA,NA,NA,NA,89,0,0
2007,September,South Carolina,Catering Service; Religious Facility,"Turkey, Baked; Potatoes",NA,Clostridium perfringens,NA,Confirmed,23,0,0
2007,September,South Carolina,Private Home/Residence; Religious Facility,"Macaroni And Cheese; Corn, Unspecified; Rice, White; Chicken, Baked; Ham, Other",NA,Staphylococcus aureus,NA,Confirmed,14,0,0
2007,September,Texas,Restaurant,NA,NA,Shigella sonnei,NA,Confirmed,15,3,0
2007,September,Texas,NA,NA,NA,Shigella sonnei,NA,Confirmed,47,0,0
2007,September,Texas,Private Home/Residence; School/College/University,NA,NA,Shigella sonnei,NA,Confirmed,89,NA,0
2007,September,Washington,Restaurant,NA,NA,Norovirus genogroup I,NA,Suspected,3,0,0
2007,September,West Virginia,Private Home/Residence; Religious Facility,NA,NA,NA,NA,NA,7,3,0
2007,September,Wisconsin,Catering Service,"Pork, Roasted",NA,Salmonella enterica,Newport,Confirmed,11,1,0
2007,September,Wyoming,Restaurant; Private Home/Residence,NA,NA,Salmonella enterica,Typhimurium,Confirmed,4,0,0
2007,October,Alaska,NA,Pot Pie,NA,Salmonella other,NA,Confirmed,5,1,0
2007,October,Arizona,Restaurant; Private Home/Residence,NA,NA,NA,NA,NA,18,0,0
2007,October,Arizona,Restaurant,NA,NA,NA,NA,NA,5,0,0
2007,October,Arizona,Fair/Festival,NA,NA,Norovirus genogroup II,Unknown,Suspected,6,0,0
2007,October,California,Restaurant,NA,NA,Bacterium,NA,Suspected,5,0,0
2007,October,California,Restaurant,Multiple Foods,NA,Bacillus cereus; Clostridium perfringens,NA,Suspected; Suspected,2,0,0
2007,October,California,Restaurant,NA,NA,Norovirus unknown,NA,Suspected,5,0,0
2007,October,California,Restaurant,NA,NA,Bacillus cereus; Clostridium perfringens,NA,Suspected; Suspected,5,0,0
2007,October,California,Restaurant,NA,NA,Norovirus unknown,NA,Suspected,17,0,0
2007,October,California,Catering Service,Multiple Foods,NA,Norovirus genogroup II,Unknown,Suspected,37,0,0
2007,October,California,Restaurant,Deli Products,NA,Norovirus unknown,NA,Suspected,14,0,0
2007,October,California,Restaurant,Macaroni Salad,NA,Norovirus genogroup II,Unknown,Suspected,11,0,0
2007,October,California,Banquet Facility,"Muffin, Unspecified",NA,Norovirus unknown,NA,Suspected,31,0,0
2007,October,California,Restaurant,Seafood Pasta,NA,NA,NA,NA,2,0,0
2007,October,California,Catering Service,Butter,NA,Norovirus unknown,NA,Confirmed,35,1,0
2007,October,California,Restaurant,NA,NA,Norovirus unknown,NA,Suspected,4,0,0
2007,October,California,Restaurant,NA,NA,NA,NA,NA,2,0,0
2007,October,California,Restaurant,NA,NA,Staphylococcus aureus,NA,Suspected,3,0,0
2007,October,Colorado,Unknown,NA,NA,NA,NA,NA,18,NA,NA
2007,October,Colorado,Restaurant,NA,NA,NA,NA,NA,5,0,0
2007,October,Colorado,Restaurant,NA,NA,Norovirus genogroup I,NA,Confirmed,14,0,0
2007,October,Colorado,Restaurant,NA,NA,Norovirus genogroup I,NA,Suspected,10,0,0
2007,October,Connecticut,Private Home/Residence,"Pork, Unspecified",NA,Salmonella enterica,Infantis,Confirmed,13,1,0
2007,October,Florida,Restaurant,Chips And Salsa,NA,Norovirus genogroup I,NA,Suspected,5,NA,NA
2007,October,Florida,Restaurant,"Fish, Escolar",NA,Chemical or toxin,NA,Suspected,4,NA,NA
2007,October,Florida,Restaurant,NA,NA,Rotavirus,NA,Suspected,2,NA,NA
2007,October,Florida,Restaurant; Private Home/Residence,NA,NA,Norovirus genogroup I,GI_1,Confirmed,16,0,0
2007,October,Florida,Restaurant,"Sandwich, Deli",NA,NA,NA,NA,4,0,0
2007,October,Florida,Restaurant,"Sandwich, Unspecified",NA,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,2,NA,NA
2007,October,Georgia,Catering Service; Fair/Festival,"Pork, Bbq",Pork,Salmonella enterica,Newport,Confirmed,67,5,0
2007,October,Illinois,Private Home/Residence; Grocery Store,NA,NA,Norovirus genogroup II,Unknown,Suspected,16,0,0
2007,October,Illinois,Banquet Facility,NA,NA,NA,NA,NA,39,0,0
2007,October,Illinois,Restaurant,NA,NA,NA,NA,NA,3,0,0
2007,October,Illinois,Private Home/Residence; Grocery Store,Taco Or Nacho Salad,NA,Norovirus genogroup II,Unknown,Confirmed,16,0,0
2007,October,Illinois,Restaurant; Private Home/Residence,NA,NA,NA,NA,NA,17,0,0
2007,October,Illinois,Restaurant,NA,NA,Norovirus genogroup II,Unknown,Confirmed,17,1,0
2007,October,Illinois,Restaurant,NA,NA,NA,NA,NA,7,0,0
2007,October,Iowa,Private Home/Residence,"Chicken, Baked; Chicken, Grilled",Chicken; Chicken,Salmonella enterica,Typhimurium,Confirmed,3,1,0
2007,October,Kansas,Restaurant,NA,NA,NA,NA,NA,2,0,0
2007,October,Kansas,NA,NA,NA,NA,NA,NA,6,0,0
2007,October,Kansas,Fair/Festival,"Homemade Cheese, Unpasteurized",NA,Campylobacter jejuni,NA,Confirmed,68,2,0
2007,October,Kansas,NA,"Raw Milk; Cheddar Cheese, Unpasteurized",NA,Campylobacter jejuni,NA,Confirmed,16,0,0
2007,October,Maine,Restaurant,NA,NA,Salmonella enterica,Typhimurium,Confirmed,13,4,0
2007,October,Massachusetts,Restaurant,NA,NA,Norovirus genogroup I,NA,Confirmed,22,2,0
2007,October,Massachusetts,NA,"Apple Cider, Unpasteurized",NA,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,9,1,0
2007,October,Michigan,Nursing Home/Assisted Living Facility,NA,NA,NA,NA,NA,20,3,3
2007,October,Minnesota,Restaurant,"Tomato, Unspecified",NA,Salmonella enterica,Typhimurium,Confirmed,23,1,0
2007,October,Minnesota,Restaurant,NA,NA,Norovirus genogroup I,NA,Confirmed,43,0,0
2007,October,Minnesota,Banquet Facility,NA,NA,"Escherichia coli, Enteropathogenic",NA,Confirmed,66,1,0
2007,October,Multistate,Private Home/Residence,"Ground Beef, Unspecified",NA,Salmonella enterica,Newport,Confirmed,43,15,NA
2007,October,New Hampshire,Catering Service,NA,NA,Norovirus genogroup II,Unknown,Confirmed,10,0,0
2007,October,New York,Restaurant,NA,NA,NA,NA,NA,12,0,0
2007,October,New York,Restaurant,NA,NA,NA,NA,NA,39,0,0
2007,October,Ohio,Restaurant,NA,NA,Norovirus genogroup II,Unknown,Suspected,2,1,0
2007,October,Ohio,Restaurant,NA,NA,NA,NA,NA,2,0,0
2007,October,Ohio,Restaurant,NA,NA,NA,NA,NA,2,0,0
2007,October,Ohio,School/College/University,NA,NA,NA,NA,NA,8,0,0
2007,October,Oregon,Prison/Jail,Pasta Salad,NA,NA,NA,NA,104,0,0
2007,October,Pennsylvania,Restaurant,Yellowfin Tuna,NA,Scombroid toxin,NA,Confirmed,2,0,0
2007,October,Pennsylvania,NA,NA,NA,Salmonella enterica,Blockley,Confirmed,9,3,0
2007,October,Puerto Rico,Unknown,NA,NA,NA,NA,NA,3,0,0
2007,October,Puerto Rico,NA,NA,NA,NA,NA,NA,7,0,0
2007,October,South Carolina,Restaurant; Catering Service,"Gravy; Steak, Other",NA,Clostridium perfringens; Bacillus cereus,NA,Confirmed; Confirmed,30,1,0
2007,October,South Carolina,Private Home/Residence,"Pork, Bbq",NA,Salmonella enterica,Montevideo,Confirmed,20,0,0
2007,October,Tennessee,Restaurant,"Chicken, Unspecified; Rice; Lamb, Unspecified; Pita",NA,Staphylococcus aureus; Bacillus cereus,NA,Confirmed; Confirmed,3,0,0
2007,October,Tennessee,Restaurant; Catering Service,NA,NA,Norovirus genogroup I,Unknown,Confirmed,12,0,0
2007,October,Tennessee,Catering Service,NA,NA,Salmonella enterica,Norwich,Confirmed,11,0,0
2007,October,Tennessee,NA,NA,NA,Campylobacter jejuni,NA,Confirmed,13,1,0
2007,October,Texas,Restaurant,NA,NA,NA,NA,NA,9,0,0
2007,October,Texas,Banquet Facility,NA,NA,Norovirus unknown,NA,Confirmed,36,0,0
2007,October,Texas,Restaurant,NA,NA,NA,NA,NA,8,0,0
2007,October,Texas,Restaurant,NA,NA,NA,NA,NA,5,0,0
2007,October,Texas,Restaurant,NA,NA,NA,NA,NA,6,0,0
2007,October,Texas,NA,NA,NA,Shigella sonnei,NA,Confirmed,6,0,0
2007,October,Vermont,NA,NA,NA,Virus,NA,Confirmed,17,0,0
2007,October,Washington,Restaurant,Tuna Salad,NA,Salmonella enterica,Sandiego,Confirmed,2,0,0
2007,October,Washington,Office/Indoor Workplace,NA,NA,Salmonella enterica,Newport,Confirmed,3,1,0
2007,October,Wisconsin,Private Home/Residence,NA,NA,Norovirus genogroup II,Unknown,Confirmed,3,0,0
2007,October,Wisconsin,School/College/University,Miscellaneous,NA,NA,NA,NA,101,0,0
2007,November,Arizona,Restaurant,NA,NA,Norovirus genogroup II,Unknown,Suspected,4,0,0
2007,November,Arizona,Restaurant,NA,NA,NA,NA,NA,2,0,0
2007,November,Arizona,Private Home/Residence,NA,NA,NA,NA,NA,15,1,0
2007,November,Arizona,Restaurant,NA,NA,NA,NA,NA,6,0,0
2007,November,Arkansas,Religious Facility,"Turkey, Roasted",NA,Clostridium perfringens,NA,Suspected,51,0,0
2007,November,California,Restaurant; Private Home/Residence; Fair/Festival,Mutiple Mexican Foods,Beef; Leafy Green; Wraps/Tortillas,Norovirus genogroup II,Unknown,Confirmed,50,0,0
2007,November,California,NA,Candy Unspecified,NA,Campylobacter unknown,NA,Suspected,3,0,0
2007,November,California,Restaurant,NA,NA,Norovirus unknown,NA,Suspected,14,0,0
2007,November,California,Restaurant,Antipasto,NA,Norovirus unknown,NA,Suspected,5,0,0
2007,November,California,Restaurant,Multiple Salads,NA,Norovirus unknown,NA,Confirmed,29,0,0
2007,November,California,Restaurant,Ice Cream With Fresh Berries,"Fruit, Unspecified; Ice Cream",Norovirus unknown,NA,Confirmed,17,0,0
2007,November,California,Restaurant,Fruit Salad; Salad Bar,"Fruit, Unspecified",Norovirus unknown,NA,Confirmed,60,0,0
2007,November,California,Banquet Facility,NA,NA,Norovirus genogroup II,Unknown,Suspected,133,NA,NA
2007,November,California,Restaurant,Multiple Foods,NA,Norovirus unknown,NA,Suspected,12,0,0
2007,November,California,Restaurant,"Turkey, Unspecified",NA,Clostridium perfringens,NA,Confirmed,8,NA,NA
2007,November,California,Private Home/Residence,Turkey; Macaroni And Cheese,NA,Salmonella enterica,Enteritidis,Confirmed,14,3,0
2007,November,California,Restaurant,NA,NA,NA,NA,NA,8,0,0
2007,November,California,Restaurant; Grocery Store,Multiple Foods,NA,NA,NA,NA,9,0,0
2007,November,California,Restaurant,NA,NA,NA,NA,NA,2,0,0
2007,November,California,Restaurant,NA,NA,Norovirus unknown,NA,Suspected,2,0,0
2007,November,California,Restaurant,"Enchilada, Chicken",NA,Clostridium perfringens,NA,Suspected,50,0,0
2007,November,California,NA,"Tri-Tip; Potatoes, Roasted",NA,NA,NA,NA,12,0,0
2007,November,California,NA,Raw Milk,Milk,Campylobacter unknown,NA,Confirmed,11,0,0
2007,November,Colorado,Restaurant,"Chicken, Fried",NA,Staphylococcus aureus,NA,Suspected,4,0,0
2007,November,Colorado,Unknown,NA,NA,Norovirus genogroup I,NA,Confirmed,31,1,0
2007,November,Colorado,Private Home/Residence,"Ribs, Pork",NA,NA,NA,NA,9,0,0
2007,November,Colorado,Private Home/Residence,"Peppers, Chili",Vine-Stalk Eg. Tomato,Clostridium botulinum,NA,Suspected,4,3,1
2007,November,Connecticut,Restaurant,"Sausage, Other; Pork, Unspecified",NA,Clostridium perfringens,NA,Suspected,5,0,0
2007,November,Florida,Restaurant,"Sandwich, Chicken",NA,NA,NA,NA,2,NA,NA
2007,November,Florida,Restaurant,Mixed Fruit,NA,NA,NA,NA,2,NA,NA
2007,November,Florida,Restaurant,"Ethnic Style, Buffet",NA,NA,NA,NA,2,NA,NA
2007,November,Florida,Catering Service,NA,NA,NA,NA,NA,45,NA,NA
2007,November,Florida,Nursing Home/Assisted Living Facility,"Stuffing, Unspecified",NA,NA,NA,NA,11,NA,NA
2007,November,Florida,Restaurant,"Rice, Unspecified",NA,NA,NA,NA,5,NA,NA
2007,November,Georgia,Prison/Jail,"Beef, Stew",Beef,Clostridium perfringens,NA,Confirmed,74,0,0
2007,November,Idaho,Catering Service,NA,NA,Bacillus cereus,NA,Confirmed,23,NA,NA
2007,November,Illinois,Restaurant; Banquet Facility,NA,NA,Norovirus genogroup II,Unknown,Confirmed,40,0,0
2007,November,Illinois,Restaurant,NA,NA,NA,NA,NA,2,0,0
2007,November,Illinois,Catering Service; Grocery Store,NA,NA,NA,NA,NA,14,1,0
2007,November,Illinois,Restaurant; Catering Service,Turkey,NA,Clostridium perfringens,NA,Suspected,14,0,0
2007,November,Illinois,Restaurant,"Beef, Stew",NA,NA,NA,NA,12,0,0
2007,November,Iowa,Restaurant,Mixed Fruit,"Fruit, Unspecified; Melon",Norovirus genogroup I,NA,Confirmed,44,0,0
2007,November,Iowa,School/College/University,"Sandwich, Turkey",Bread; Cheese; Turkey,Norovirus genogroup I,NA,Confirmed,71,0,0
2007,November,Kansas,Restaurant,NA,NA,NA,NA,NA,8,1,0
2007,November,Maine,NA,NA,NA,Salmonella other,NA,Confirmed,10,1,NA
2007,November,Massachusetts,Unknown,"Lamb, Unspecified; Ground Beef, Other",NA,Salmonella enterica,NA,Confirmed,20,11,0
2007,November,Michigan,Restaurant,"Refried Beans, Unspecified",NA,NA,NA,NA,8,0,0
2007,November,Michigan,Restaurant,NA,NA,Salmonella enterica,NA,Confirmed,14,3,0
2007,November,Minnesota,Restaurant,NA,NA,Norovirus genogroup I,NA,Suspected,18,2,0
2007,November,Minnesota,Restaurant; Catering Service,NA,NA,Norovirus genogroup I,NA,Confirmed,17,0,0
2007,November,Minnesota,Restaurant; Catering Service,"Sandwich, Ham",NA,Norovirus genogroup I,NA,Confirmed,21,0,0
2007,November,Minnesota,Restaurant,NA,NA,Norovirus genogroup I,NA,Confirmed,6,0,0
2007,November,Minnesota,Restaurant,NA,NA,Norovirus genogroup I,NA,Suspected,5,0,0
2007,November,Minnesota,Restaurant,NA,NA,Norovirus genogroup I,NA,Confirmed,6,0,0
2007,November,Minnesota,Private Home/Residence,NA,NA,Salmonella enterica,Newport,Confirmed,11,0,0
2007,November,Missouri,Restaurant,Lettuce Based Salads,NA,Norovirus genogroup II,Unknown,Suspected,9,0,0
2007,November,Missouri,Restaurant,"Fish, Amberjack",NA,Ciguatoxin,NA,Confirmed,29,0,0
2007,November,New York,Catering Service,Chef Salad,Leafy Green,Norovirus genogroup I,NA,Confirmed,14,0,0
2007,November,New York,Restaurant,NA,NA,Salmonella enterica,Typhimurium var Cope,Confirmed,7,2,0
2007,November,New York,Restaurant,Turkey And Gravy,NA,NA,NA,NA,12,0,0
2007,November,New York,Restaurant,"Fish, Tuna",Fin Fish,Scombroid toxin,NA,Confirmed,2,0,0
2007,November,New York,Private Home/Residence,"Turkey, Baked",Turkey,Salmonella enterica,Hadar,Confirmed,6,1,0
2007,November,New York,Restaurant,Sushi,NA,Norovirus unknown,NA,Confirmed,25,2,0
2007,November,Ohio,Restaurant,NA,NA,NA,NA,NA,2,0,0
2007,November,Ohio,NA,Ice Tea,NA,NA,NA,NA,2,0,0
2007,November,Ohio,Restaurant; Private Home/Residence,NA,NA,NA,NA,NA,2,0,0
2007,November,Ohio,Restaurant,NA,NA,Salmonella enterica,Typhimurium,Confirmed,26,2,0
2007,November,Ohio,Restaurant,NA,NA,Norovirus genogroup II,Unknown,Suspected,2,0,0
2007,November,Ohio,Private Home/Residence,NA,NA,NA,NA,NA,4,0,0
2007,November,Oregon,Catering Service,NA,NA,NA,NA,NA,5,0,0
2007,November,Oregon,Catering Service,"Sandwich, Turkey; Sandwich, Beef; Sandwich, Ham; Sandwich, Tuna Fish",Leafy Green; Leafy Green; Leafy Green; Leafy Green,Norovirus genogroup I,GI_1,Suspected,25,1,0
2007,November,Oregon,School/College/University,"Celery, Unspecified",NA,Norovirus genogroup II,Unknown,Confirmed,17,0,0
2007,November,Oregon,Restaurant,NA,NA,Norovirus genogroup II,Unknown,Confirmed,60,0,0
2007,November,Oregon,Restaurant,NA,NA,Norovirus genogroup II,Unknown,Suspected,4,0,0
2007,November,Puerto Rico,Office/Indoor Workplace,NA,NA,Staphylococcus aureus,NA,Confirmed,11,0,0
2007,November,Puerto Rico,Unknown,NA,NA,NA,NA,NA,3,0,0
2007,November,Puerto Rico,Private Home/Residence,NA,NA,NA,NA,NA,2,0,0
2007,November,South Carolina,Restaurant,"Fajita, Chicken; Guacamole, Unspecified; Refried Beans, Unspecified",NA,Clostridium perfringens,NA,Confirmed,6,0,0
2007,November,South Dakota,NA,NA,NA,Salmonella enterica,Newport,Confirmed,11,6,0
2007,November,Tennessee,Restaurant,"Bread, Unspecified; Dips, Unspecified",NA,Norovirus genogroup II,Unknown,Confirmed,11,1,0
2007,November,Tennessee,Unknown,NA,NA,Salmonella enterica,Braenderup,Confirmed,6,2,0
2007,November,Texas,Restaurant,NA,NA,NA,NA,NA,14,NA,NA
2007,November,Texas,Banquet Facility,NA,NA,NA,NA,NA,14,2,0
2007,November,Virginia,Unknown,NA,NA,Salmonella enterica,Typhimurium,Suspected,6,4,0
2007,November,Washington,Office/Indoor Workplace,"Tuna, Commercial Pouch",NA,Scombroid toxin,NA,Confirmed,3,1,0
2007,November,Washington,Restaurant,Mashed Potato/Gravy,NA,NA,NA,NA,12,0,0
2007,November,Washington DC,Catering Service,Pasta-Based Salads Unspecified,NA,NA,NA,NA,42,NA,NA
2007,November,Wisconsin,NA,NA,NA,NA,NA,NA,43,NA,NA
2007,December,Arizona,Banquet Facility,"Chicken, Seared",Chicken,Clostridium perfringens; Bacillus cereus,NA,Suspected; Suspected,43,0,0
2007,December,California,Restaurant,NA,NA,Norovirus unknown,NA,Suspected,6,0,0
2007,December,California,Restaurant,"Fish, Escolar",NA,Scombroid toxin,NA,Suspected,20,NA,NA
2007,December,California,Restaurant,Pizza,NA,Bacillus cereus; Staphylococcus aureus,NA,Suspected; Suspected,3,NA,NA
2007,December,California,Restaurant,NA,NA,Norovirus unknown,NA,Confirmed,168,2,0
2007,December,California,Restaurant,NA,NA,Norovirus unknown,NA,Suspected,9,0,0
2007,December,California,Grocery Store,"Chicken, Fried",Chicken,Staphylococcus aureus,NA,Confirmed,13,0,0
2007,December,California,Restaurant,Beet Salad,NA,Norovirus unknown,NA,Suspected,5,0,0
2007,December,California,Restaurant,NA,NA,Norovirus genogroup II,Unknown,Confirmed,6,0,0
2007,December,California,Restaurant,Ice,NA,Bacillus cereus; Clostridium perfringens,NA,Suspected; Suspected,9,0,0
2007,December,California,Restaurant,NA,NA,Bacillus cereus; Clostridium perfringens,NA,Suspected; Suspected,2,0,0
2007,December,California,Restaurant,NA,NA,NA,NA,NA,4,0,0
2007,December,California,Restaurant,NA,NA,NA,NA,NA,2,0,0
2007,December,California,Restaurant,NA,NA,Norovirus unknown,NA,Suspected,8,0,0
2007,December,California,Restaurant,NA,NA,NA,NA,NA,2,0,0
2007,December,California,Restaurant,Salad Dressing,NA,Norovirus unknown,NA,Suspected,5,0,0
2007,December,California,Restaurant,NA,NA,NA,NA,NA,7,0,0
2007,December,California,Restaurant,NA,NA,Norovirus unknown,NA,Suspected,11,0,0
2007,December,Colorado,Restaurant,"Refried Beans, Unspecified",NA,Clostridium perfringens,NA,Confirmed,5,0,0
2007,December,Colorado,Private Home/Residence,"Multiple Cheeses, Pasteurized",Cheese,Salmonella enterica,Montevideo,Confirmed,6,2,0
2007,December,Connecticut,Catering Service,Appetizers,NA,Norovirus genogroup II,Unknown,Confirmed,37,0,0
2007,December,Florida,Restaurant,Pizza,NA,NA,NA,NA,2,NA,NA
2007,December,Florida,Restaurant,Salad Dressing,NA,Salmonella unknown,NA,Confirmed,14,1,0
2007,December,Florida,Catering Service,NA,NA,NA,NA,NA,6,NA,NA
2007,December,Florida,Restaurant,"Seafood Dish, Unspecified",NA,NA,NA,NA,3,NA,NA
2007,December,Florida,Restaurant,"Beef, Shredded",NA,NA,NA,NA,2,NA,NA
2007,December,Florida,Private Home/Residence,"Chicken, Baked",NA,Clostridium perfringens,NA,Confirmed,28,0,0
2007,December,Georgia,Restaurant,"Turkey, Roasted; Stuffing, Unspecified",NA,Salmonella enterica,Enteritidis,Confirmed,27,3,0
2007,December,Hawaii,Restaurant,NA,NA,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,12,1,0
2007,December,Hawaii,Nursing Home/Assisted Living Facility,NA,NA,Norovirus unknown,NA,Confirmed,13,0,0
2007,December,Illinois,Restaurant,NA,NA,NA,NA,NA,28,0,0
2007,December,Illinois,Restaurant,NA,NA,Norovirus genogroup II,Unknown,Suspected,11,0,0
2007,December,Illinois,Catering Service,"Chocolate Covered Strawberries; Sandwich, Deli",NA,NA,NA,NA,13,0,0
2007,December,Illinois,Restaurant,"Pork, Roasted",NA,Clostridium perfringens,NA,Confirmed,12,0,0
2007,December,Illinois,Restaurant,NA,NA,NA,NA,NA,6,0,0
2007,December,Illinois,Restaurant,NA,NA,NA,NA,NA,5,0,0
2007,December,Iowa,Banquet Facility,NA,NA,Norovirus genogroup I,NA,Confirmed,18,0,0
2007,December,Kansas,Restaurant,NA,NA,NA,NA,NA,5,0,0
2007,December,Kansas,Restaurant,"Sandwich, Chicken",NA,Norovirus genogroup II,Unknown,Confirmed,17,1,0
2007,December,Kansas,Restaurant,NA,NA,NA,NA,NA,2,0,0
2007,December,Maryland,Catering Service,NA,NA,Norovirus genogroup II,Unknown,Confirmed,79,0,0
2007,December,Maryland,Restaurant,NA,NA,Chemical or toxin,NA,Suspected,9,0,0
2007,December,Maryland,Catering Service,NA,NA,Norovirus unknown,NA,Suspected,3,0,0
2007,December,Maryland,Restaurant,Shrimp Salad,NA,Norovirus genogroup II,Unknown,Confirmed,12,0,0
2007,December,Maryland,Restaurant,NA,NA,NA,NA,NA,2,0,0
2007,December,Michigan,Restaurant,"Steak, Prime Rib; Lettuce, Unspecified",NA,NA,NA,NA,6,NA,NA
2007,December,Michigan,Private Home/Residence,"Turkey, Unspecified",NA,NA,NA,NA,14,1,NA
2007,December,Minnesota,Catering Service,NA,NA,Norovirus genogroup I,NA,Suspected,8,0,0
2007,December,Minnesota,Restaurant,NA,NA,Norovirus genogroup I,NA,Confirmed,35,0,0
2007,December,Minnesota,Banquet Facility,"Soup, Other",NA,Norovirus genogroup I,NA,Confirmed,11,0,0
2007,December,Minnesota,Restaurant; Catering Service,NA,NA,Norovirus genogroup I,NA,Confirmed,17,0,0
